platform,issue_type,sku,sapo_available,platform_available
shopify,missing_on_platform,FM-QNSL01-VG-VL,0,
shopify,missing_on_platform,FM-QNSL01-VP-VL,0,
shopify,missing_on_platform,FM-QNTG01-AB-L,0,
shopify,missing_on_platform,FM-QNTG01-AB-M,0,
shopify,missing_on_platform,FM-QNTG01-AB-S,0,
shopify,missing_on_platform,FM-QNTG01-AB-XL,0,
shopify,missing_on_platform,FM-QNTG01-BN-L,0,
shopify,missing_on_platform,FM-QNTG01-BN-M,0,
shopify,missing_on_platform,FM-QNTG01-BN-S,0,
shopify,missing_on_platform,FM-QNTG01-BN-XL,0,
shopify,missing_on_platform,FM-QNTG01-FR-L,0,
shopify,missing_on_platform,FM-QNTG01-FR-M,0,
shopify,missing_on_platform,FM-QNTG01-FR-S,33,
shopify,missing_on_platform,FM-QNTG01-FR-XL,0,
shopify,missing_on_platform,FM-QNTG01-MB-L,0,
shopify,missing_on_platform,FM-QNTG01-MB-M,0,
shopify,missing_on_platform,FM-QNTG01-MB-S,0,
shopify,missing_on_platform,FM-QNTG01-MB-XL,0,
shopify,missing_on_platform,FM-QNTG01-MG-L,0,
shopify,missing_on_platform,FM-QNTG01-MG-M,0,
shopify,missing_on_platform,FM-QNTG01-MG-S,27,
shopify,missing_on_platform,FM-QNTG01-MG-XL,0,
shopify,missing_on_platform,FM-QNTG01-RC-L,0,
shopify,missing_on_platform,FM-QNTG01-RC-M,0,
shopify,missing_on_platform,FM-QNTG01-RC-S,10,
shopify,missing_on_platform,FM-QNTG01-RC-XL,9,
shopify,missing_on_platform,FM-QNTG01-XN-L,0,
shopify,missing_on_platform,FM-QNTG01-XN-M,0,
shopify,missing_on_platform,FM-QNTG01-XN-S,0,
shopify,missing_on_platform,FM-QNTG01-XN-XL,0,
shopify,missing_on_platform,FM-QNTG2S-DE-L,0,
shopify,missing_on_platform,FM-QNTG2S-DE-M,0,
shopify,missing_on_platform,FM-QNTG2S-DE-S,0,
shopify,missing_on_platform,FM-QNTG2S-DE-XL,0,
shopify,missing_on_platform,FM-QNTG2S-MB-L,0,
shopify,missing_on_platform,FM-QNTG2S-MB-M,0,
shopify,missing_on_platform,FM-QNTG2S-MB-S,0,
shopify,missing_on_platform,FM-QNTG2S-MB-XL,0,
shopify,missing_on_platform,FM-QNTG2S-SA-L,0,
shopify,missing_on_platform,FM-QNTG2S-SA-M,0,
shopify,missing_on_platform,FM-QNTG2S-SA-S,0,
shopify,missing_on_platform,FM-QNTG2S-SA-XL,0,
shopify,missing_on_platform,FM-QNTG2S-XN-L,0,
shopify,missing_on_platform,FM-QNTG2S-XN-M,0,
shopify,missing_on_platform,FM-QNTG2S-XN-S,0,
shopify,missing_on_platform,FM-QNTG2S-XN-XL,0,
shopify,missing_on_platform,FM-QSBL01-BN-L,199,
shopify,missing_on_platform,FM-QSBL01-BN-M,157,
shopify,missing_on_platform,FM-QSBL01-BN-S,138,
shopify,missing_on_platform,FM-QSBL01-BN-XL,134,
shopify,missing_on_platform,FM-SCFM01-BN,14,
shopify,missing_on_platform,FM-SCFM01-DE,0,
shopify,missing_on_platform,FM-SCFM01-DO,49,
shopify,missing_on_platform,FM-SCFM01-TR,0,
shopify,missing_on_platform,FM-SWAC-DE-1,0,
shopify,missing_on_platform,FM-SWAC-DE-2,0,
shopify,missing_on_platform,FM-SWAC-DE-3,0,
shopify,missing_on_platform,FM-SWAC-DE-4,0,
shopify,missing_on_platform,FM-SWAC-MG-1,0,
shopify,missing_on_platform,FM-SWAC-MG-2,0,
shopify,missing_on_platform,FM-SWAC-MG-3,0,
shopify,missing_on_platform,FM-SWAC-MG-4,0,
shopify,missing_on_platform,FM-SWAC-OG-1,0,
shopify,missing_on_platform,FM-SWAC-OG-2,0,
shopify,missing_on_platform,FM-SWAC-OG-3,0,
shopify,missing_on_platform,FM-SWAC-OG-4,0,
shopify,missing_on_platform,FM-SWAC-SB-1,0,
shopify,missing_on_platform,FM-SWAC-SB-2,0,
shopify,missing_on_platform,FM-SWAC-SB-3,0,
shopify,missing_on_platform,FM-SWAC-SB-4,0,
shopify,missing_on_platform,FM-VTNN01-DE-L,0,
shopify,missing_on_platform,FM-VTNN01-DE-M,0,
shopify,missing_on_platform,FM-VTNN01-DE-S,0,
shopify,missing_on_platform,FM-VTNN01-DE-XL,0,
shopify,missing_on_platform,FM-VTNN02-BN-L,184,
shopify,missing_on_platform,FM-VTNN02-BN-M,142,
shopify,missing_on_platform,FM-VTNN02-BN-S,125,
shopify,missing_on_platform,FM-VTNN02-BN-XL,5,
shopify,missing_on_platform,FM-VTNN02-DO-L,60,
shopify,missing_on_platform,FM-VTNN02-DO-M,2,
shopify,missing_on_platform,FM-VTNN02-DO-S,104,
shopify,missing_on_platform,FM-VTNN02-DO-XL,85,
shopify,missing_on_platform,FM-VVSP01-BN-L,241,
shopify,missing_on_platform,FM-VVSP01-BN-M,246,
shopify,missing_on_platform,FM-VVSP01-BN-S,176,
shopify,missing_on_platform,FM-VVSP01-BN-XL,191,
shopify,missing_on_platform,FM-VVSP01-DD-L,46,
shopify,missing_on_platform,FM-VVSP01-DD-M,12,
shopify,missing_on_platform,FM-VVSP01-DD-S,45,
shopify,missing_on_platform,FM-VVSP01-DD-XL,50,
shopify,missing_on_platform,FM-VVSP01-DN-L,41,
shopify,missing_on_platform,FM-VVSP01-DN-M,23,
shopify,missing_on_platform,FM-VVSP01-DN-S,55,
shopify,missing_on_platform,FM-VVSP01-DN-XL,61,
shopify,missing_on_platform,FM-VVSP01-TX-L,61,
shopify,missing_on_platform,FM-VVSP01-TX-M,62,
shopify,missing_on_platform,FM-VVSP01-TX-S,64,
shopify,missing_on_platform,FM-VVSP01-TX-XL,18,
shopify,missing_on_platform,FM-VXGR01-DO-L,71,
shopify,missing_on_platform,FM-VXGR01-DO-M,52,
shopify,missing_on_platform,FM-VXGR01-DO-S,56,
shopify,missing_on_platform,FM-VXGR01-DO-XL,61,
shopify,missing_on_platform,FM-VXSP01-DD-L,0,
shopify,missing_on_platform,FM-VXSP01-DD-M,0,
shopify,missing_on_platform,FM-VXSP01-DD-S,53,
shopify,missing_on_platform,FM-VXSP01-DD-XL,9,
shopify,missing_on_platform,FM-VXSP01-DN-L,77,
shopify,missing_on_platform,FM-VXSP01-DN-M,79,
shopify,missing_on_platform,FM-VXSP01-DN-S,70,
shopify,missing_on_platform,FM-VXSP01-DN-XL,53,
shopify,missing_on_platform,FM-VXSP01-TX-L,74,
shopify,missing_on_platform,FM-VXSP01-TX-M,71,
shopify,missing_on_platform,FM-VXSP01-TX-S,77,
shopify,missing_on_platform,FM-VXSP01-TX-XL,80,
shopify,missing_on_platform,GM-ABDD01-DE-2XL,30,
shopify,missing_on_platform,GM-ABDD01-DE-L,120,
shopify,missing_on_platform,GM-ABDD01-DE-M,131,
shopify,missing_on_platform,GM-ABDD01-DE-S,100,
shopify,missing_on_platform,GM-ABDD01-DE-XL,121,
shopify,missing_on_platform,GM-ABDD01-DO-2XL,0,
shopify,missing_on_platform,GM-ABDD01-DO-L,0,
shopify,missing_on_platform,GM-ABDD01-DO-M,0,
shopify,missing_on_platform,GM-ABDD01-DO-S,0,
shopify,missing_on_platform,GM-ABDD01-DO-XL,0,
shopify,missing_on_platform,GM-ABDD01-TR-2XL,0,
shopify,missing_on_platform,GM-ABDD01-TR-L,40,
shopify,missing_on_platform,GM-ABDD01-TR-M,40,
shopify,missing_on_platform,GM-ABDD01-TR-S,47,
shopify,missing_on_platform,GM-ABDD01-TR-XL,52,
shopify,missing_on_platform,GM-ABDD01-XA-2XL,0,
shopify,missing_on_platform,GM-ABDD01-XA-L,0,
shopify,missing_on_platform,GM-ABDD01-XA-M,0,
shopify,missing_on_platform,GM-ABDD01-XA-S,0,
shopify,missing_on_platform,GM-ABDD01-XA-XL,0,
shopify,missing_on_platform,GM-ABDD01-XB-2XL,0,
shopify,missing_on_platform,GM-ABDD01-XB-L,0,
shopify,missing_on_platform,GM-ABDD01-XB-M,0,
shopify,missing_on_platform,GM-ABDD01-XB-S,0,
shopify,missing_on_platform,GM-ABDD01-XB-XL,0,
shopify,missing_on_platform,GM-ABDD01-XN-2XL,0,
shopify,missing_on_platform,GM-ABDD01-XN-L,0,
shopify,missing_on_platform,GM-ABDD01-XN-M,0,
shopify,missing_on_platform,GM-ABDD01-XN-S,0,
shopify,missing_on_platform,GM-ABDD01-XN-XL,0,
shopify,missing_on_platform,GM-ABSN01-DE-2XL,0,
shopify,missing_on_platform,GM-ABSN01-DE-L,0,
shopify,missing_on_platform,GM-ABSN01-DE-M,33,
shopify,missing_on_platform,GM-ABSN01-DE-S,66,
shopify,missing_on_platform,GM-ABSN01-DE-XL,0,
shopify,missing_on_platform,GM-ABSN01-TR-2XL,0,
shopify,missing_on_platform,GM-ABSN01-TR-L,0,
shopify,missing_on_platform,GM-ABSN01-TR-M,47,
shopify,missing_on_platform,GM-ABSN01-TR-S,56,
shopify,missing_on_platform,GM-ABSN01-TR-XL,0,
shopify,missing_on_platform,GM-ABSN01-XA-2XL,0,
shopify,missing_on_platform,GM-ABSN01-XA-L,0,
shopify,missing_on_platform,GM-ABSN01-XA-M,0,
shopify,missing_on_platform,GM-ABSN01-XA-S,94,
shopify,missing_on_platform,GM-ABSN01-XA-XL,0,
shopify,missing_on_platform,GM-ABSN01-XB-2XL,0,
shopify,missing_on_platform,GM-ABSN01-XB-L,0,
shopify,missing_on_platform,GM-ABSN01-XB-M,0,
shopify,missing_on_platform,GM-ABSN01-XB-S,20,
shopify,missing_on_platform,GM-ABSN01-XB-XL,0,
shopify,missing_on_platform,GM-ABTD01-TR-M,0,
shopify,missing_on_platform,GM-ABTD01-XB-2XL,0,
shopify,missing_on_platform,GM-ABTD01-XB-M,1,
shopify,missing_on_platform,GM-ABTD01-XB-S,0,
shopify,missing_on_platform,GM-ABTD01-XB-XL,0,
shopify,missing_on_platform,GM-ABTN01-DE-2XL,0,
shopify,missing_on_platform,GM-ABTN01-DE-L,0,
shopify,missing_on_platform,GM-ABTN01-DE-M,0,
shopify,missing_on_platform,GM-ABTN01-DE-S,0,
shopify,missing_on_platform,GM-ABTN01-DE-XL,0,
shopify,missing_on_platform,GM-ABTN01-TR-2XL,0,
shopify,missing_on_platform,GM-ABTN01-TR-L,0,
shopify,missing_on_platform,GM-ABTN01-TR-M,0,
shopify,missing_on_platform,GM-ABTN01-TR-S,27,
shopify,missing_on_platform,GM-ABTN01-TR-XL,0,
shopify,missing_on_platform,GM-ABTN01-XA-2XL,0,
shopify,missing_on_platform,GM-ABTN01-XA-L,0,
shopify,missing_on_platform,GM-ABTN01-XA-M,28,
shopify,missing_on_platform,GM-ABTN01-XA-S,138,
shopify,missing_on_platform,GM-ABTN01-XA-XL,0,
shopify,missing_on_platform,GM-ABTN01-XB-2XL,0,
shopify,missing_on_platform,GM-ABTN01-XB-L,0,
shopify,missing_on_platform,GM-ABTN01-XB-M,0,
shopify,missing_on_platform,GM-ABTN01-XB-S,19,
shopify,missing_on_platform,GM-ABTN01-XB-XL,0,
shopify,missing_on_platform,GM-QD2S01-DE-L,0,
shopify,missing_on_platform,GM-QD2S01-DE-M,0,
shopify,missing_on_platform,GM-QD2S01-DE-S,0,
shopify,missing_on_platform,GM-QD2S01-DE-XL,0,
shopify,missing_on_platform,GM-QD2S01-DO-L,0,
shopify,missing_on_platform,GM-QD2S01-DO-M,56,
shopify,missing_on_platform,GM-QD2S01-DO-S,99,
shopify,missing_on_platform,GM-QD2S01-DO-XL,0,
shopify,missing_on_platform,GM-QD2S01-TR-S,0,
shopify,missing_on_platform,GM-QDGN01-TR-2XL,7,
shopify,missing_on_platform,GM-QDGN01-TR-L,0,
shopify,missing_on_platform,GM-QDGN01-TR-M,32,
shopify,missing_on_platform,GM-QDGN01-TR-XL,1,
shopify,missing_on_platform,GM-QL2L01-DE-2XL,0,
shopify,missing_on_platform,GM-QL2L01-DE-L,0,
shopify,missing_on_platform,GM-QL2L01-DE-M,0,
shopify,missing_on_platform,GM-QL2L01-DE-XL,0,
shopify,missing_on_platform,GM-QL2L01-XA-M,29,
shopify,missing_on_platform,GM-QLGN01-DE-2XL,0,
shopify,missing_on_platform,GM-QLGN01-DE-L,0,
shopify,missing_on_platform,GM-QLGN01-DE-M,0,
shopify,missing_on_platform,GM-QLGN01-DE-S,26,
shopify,missing_on_platform,GM-QLGN01-DE-XL,0,
shopify,missing_on_platform,GM-QLGN01-XA-2XL,0,
shopify,missing_on_platform,GM-QLGN01-XA-L,0,
shopify,missing_on_platform,GM-QLGN01-XA-M,0,
shopify,missing_on_platform,GM-QLGN01-XA-S,28,
shopify,missing_on_platform,GM-QLGN01-XA-XL,0,
shopify,missing_on_platform,GM-QN1L01-DE-2XL,0,
shopify,missing_on_platform,GM-QN1L01-DE-L,0,
shopify,missing_on_platform,GM-QN1L01-DE-M,51,
shopify,missing_on_platform,GM-QN1L01-DE-XL,0,
shopify,missing_on_platform,GM-QN1L01-XA-2XL,0,
shopify,missing_on_platform,GM-QN1L01-XA-L,0,
shopify,missing_on_platform,GM-QN1L01-XA-M,61,
shopify,missing_on_platform,GM-QN1L01-XA-XL,0,
shopify,missing_on_platform,GM-QN2L01-XA-2XL,0,
shopify,missing_on_platform,GM-QN2L01-XA-L,0,
shopify,missing_on_platform,GM-QN2L01-XA-M,0,
shopify,missing_on_platform,GM-QN2L01-XA-XL,0,
shopify,missing_on_platform,GM-QNGN01-DE-S,12,
shopify,missing_on_platform,GM-QNGN01-XA-S,5,
shopify,missing_on_platform,KHYG01,0,
shopify,missing_on_platform,LS-ACCV01-DE-2XL,0,
shopify,missing_on_platform,LS-ACCV01-DE-L,0,
shopify,missing_on_platform,LS-ACCV01-DE-M,16,
shopify,missing_on_platform,LS-ACCV01-DE-S,96,
shopify,missing_on_platform,LS-ACCV01-DE-XL,20,
shopify,missing_on_platform,LS-ACCV01-SA-2XL,83,
shopify,missing_on_platform,LS-ACCV01-SA-L,0,
shopify,missing_on_platform,LS-ACCV01-SA-M,0,
shopify,missing_on_platform,LS-ACCV01-SA-S,69,
shopify,missing_on_platform,LS-ACCV01-SA-XL,125,
shopify,missing_on_platform,LS-ACCV01-XN-2XL,0,
shopify,missing_on_platform,LS-ACCV01-XN-L,0,
shopify,missing_on_platform,LS-ACCV01-XN-M,0,
shopify,missing_on_platform,LS-ACCV01-XN-S,0,
shopify,missing_on_platform,LS-ACCV01-XN-XL,0,
shopify,missing_on_platform,LS-ACCV01-XX-2XL,57,
shopify,missing_on_platform,LS-ACCV01-XX-L,54,
shopify,missing_on_platform,LS-ACCV01-XX-M,0,
shopify,missing_on_platform,LS-ACCV01-XX-S,59,
shopify,missing_on_platform,LS-ACCV01-XX-XL,100,
shopify,missing_on_platform,LS-ATSM01-DE-2XL,48,
shopify,missing_on_platform,LS-ATSM01-DE-L,0,
shopify,missing_on_platform,LS-ATSM01-DE-M,0,
shopify,missing_on_platform,LS-ATSM01-DE-S,94,
shopify,missing_on_platform,LS-ATSM01-DE-XL,0,
shopify,missing_on_platform,LS-ATSM01-HD-2XL,23,
shopify,missing_on_platform,LS-ATSM01-HD-L,58,
shopify,missing_on_platform,LS-ATSM01-HD-M,15,
shopify,missing_on_platform,LS-ATSM01-HD-S,0,
shopify,missing_on_platform,LS-ATSM01-HD-XL,66,
shopify,missing_on_platform,LS-ATSM01-HP-2XL,0,
shopify,missing_on_platform,LS-ATSM01-HP-L,0,
shopify,missing_on_platform,LS-ATSM01-HP-M,0,
shopify,missing_on_platform,LS-ATSM01-HP-S,0,
shopify,missing_on_platform,LS-ATSM01-HP-XL,0,
shopify,missing_on_platform,LS-ATSM01-TP-2XL,0,
shopify,missing_on_platform,LS-ATSM01-TP-L,0,
shopify,missing_on_platform,LS-ATSM01-TP-M,0,
shopify,missing_on_platform,LS-ATSM01-TP-S,0,
shopify,missing_on_platform,LS-ATSM01-TP-XL,0,
shopify,missing_on_platform,LS-ATSM01-TR-2XL,214,
shopify,missing_on_platform,LS-ATSM01-TR-L,0,
shopify,missing_on_platform,LS-ATSM01-TR-M,8,
shopify,missing_on_platform,LS-ATSM01-TR-S,0,
shopify,missing_on_platform,LS-ATSM01-TR-XL,169,
shopify,missing_on_platform,LS-ATSM01-XN-2XL,0,
shopify,missing_on_platform,LS-ATSM01-XN-L,0,
shopify,missing_on_platform,LS-ATSM01-XN-M,25,
shopify,missing_on_platform,LS-ATSM01-XN-S,0,
shopify,missing_on_platform,LS-ATSM01-XN-XL,0,
shopify,missing_on_platform,LS-ATSM01-XR-2XL,0,
shopify,missing_on_platform,LS-ATSM01-XR-L,65,
shopify,missing_on_platform,LS-ATSM01-XR-M,0,
shopify,missing_on_platform,LS-ATSM01-XR-S,0,
shopify,missing_on_platform,LS-ATSM01-XR-XL,0,
shopify,missing_on_platform,LS-AVBNU-DE-2XL,102,
shopify,missing_on_platform,LS-AVBNU-DE-L,118,
shopify,missing_on_platform,LS-AVBNU-DE-M,148,
shopify,missing_on_platform,LS-AVBNU-DE-S,146,
shopify,missing_on_platform,LS-AVBNU-DE-XL,130,
shopify,missing_on_platform,LS-AVBNU-HP-2XL,106,
shopify,missing_on_platform,LS-AVBNU-HP-L,69,
shopify,missing_on_platform,LS-AVBNU-HP-M,0,
shopify,missing_on_platform,LS-AVBNU-HP-S,81,
shopify,missing_on_platform,LS-AVBNU-HP-XL,97,
shopify,missing_on_platform,LS-AVBNU-SG-2XL,88,
shopify,missing_on_platform,LS-AVBNU-SG-L,87,
shopify,missing_on_platform,LS-AVBNU-SG-M,0,
shopify,missing_on_platform,LS-AVBNU-SG-S,189,
shopify,missing_on_platform,LS-AVBNU-SG-XL,74,
shopify,missing_on_platform,LS-AVBNU-SS-2XL,119,
shopify,missing_on_platform,LS-AVBNU-SS-L,123,
shopify,missing_on_platform,LS-AVBNU-SS-M,117,
shopify,missing_on_platform,LS-AVBNU-SS-S,167,
shopify,missing_on_platform,LS-AVBNU-SS-XL,124,
shopify,missing_on_platform,LS-AVBNU-TP-2XL,119,
shopify,missing_on_platform,LS-AVBNU-TP-L,78,
shopify,missing_on_platform,LS-AVBNU-TP-M,28,
shopify,missing_on_platform,LS-AVBNU-TP-S,104,
shopify,missing_on_platform,LS-AVBNU-TP-XL,130,
shopify,missing_on_platform,LS-AVBNU-TR-2XL,156,
shopify,missing_on_platform,LS-AVBNU-TR-L,190,
shopify,missing_on_platform,LS-AVBNU-TR-M,137,
shopify,missing_on_platform,LS-AVBNU-TR-S,172,
shopify,missing_on_platform,LS-AVBNU-TR-XL,204,
shopify,missing_on_platform,LS-AVBNU-XR-2XL,61,
shopify,missing_on_platform,LS-AVBNU-XR-L,138,
shopify,missing_on_platform,LS-AVBNU-XR-M,123,
shopify,missing_on_platform,LS-AVBNU-XR-S,180,
shopify,missing_on_platform,LS-AVBNU-XR-XL,57,
shopify,missing_on_platform,LS-QDJG01-DE-2XL,126,
shopify,missing_on_platform,LS-QDJG01-DE-L,406,
shopify,missing_on_platform,LS-QDJG01-DE-M,281,
shopify,missing_on_platform,LS-QDJG01-DE-S,218,
shopify,missing_on_platform,LS-QDJG01-DE-XL,177,
shopify,missing_on_platform,LS-QDZT01-DE-2XL,138,
shopify,missing_on_platform,LS-QDZT01-DE-L,655,
shopify,missing_on_platform,LS-QDZT01-DE-M,256,
shopify,missing_on_platform,LS-QDZT01-DE-S,385,
shopify,missing_on_platform,LS-QDZT01-DE-XL,167,
shopify,missing_on_platform,LS-QDZT01-DG-2XL,124,
shopify,missing_on_platform,LS-QDZT01-DG-L,167,
shopify,missing_on_platform,LS-QDZT01-DG-M,215,
shopify,missing_on_platform,LS-QDZT01-DG-S,269,
shopify,missing_on_platform,LS-QDZT01-DG-XL,129,
shopify,missing_on_platform,LS-QDZT01-LG-2XL,80,
shopify,missing_on_platform,LS-QDZT01-LG-L,0,
shopify,missing_on_platform,LS-QDZT01-LG-M,0,
shopify,missing_on_platform,LS-QDZT01-LG-S,0,
shopify,missing_on_platform,LS-QDZT01-LG-XL,38,
shopify,missing_on_platform,LS-QDZT01-RG-2XL,115,
shopify,missing_on_platform,LS-QDZT01-RG-L,0,
shopify,missing_on_platform,LS-QDZT01-RG-M,48,
shopify,missing_on_platform,LS-QDZT01-RG-S,27,
shopify,missing_on_platform,LS-QDZT01-RG-XL,7,
shopify,missing_on_platform,LS-QDZT01-SA-2XL,80,
shopify,missing_on_platform,LS-QDZT01-SA-L,8,
shopify,missing_on_platform,LS-QDZT01-SA-M,0,
shopify,missing_on_platform,LS-QDZT01-SA-S,0,
shopify,missing_on_platform,LS-QDZT01-SA-XL,78,
shopify,missing_on_platform,LS-QDZT01-XX-2XL,221,
shopify,missing_on_platform,LS-QDZT01-XX-L,228,
shopify,missing_on_platform,LS-QDZT01-XX-M,210,
shopify,missing_on_platform,LS-QDZT01-XX-S,176,
shopify,missing_on_platform,LS-QDZT01-XX-XL,250,
shopify,missing_on_platform,LS-QLTG01-DE-2XL,167,
shopify,missing_on_platform,LS-QLTG01-DE-L,431,
shopify,missing_on_platform,LS-QLTG01-DE-M,422,
shopify,missing_on_platform,LS-QLTG01-DE-S,307,
shopify,missing_on_platform,LS-QLTG01-DE-XL,230,
shopify,missing_on_platform,LS-QLTG01-DG-2XL,96,
shopify,missing_on_platform,LS-QLTG01-DG-L,156,
shopify,missing_on_platform,LS-QLTG01-DG-M,184,
shopify,missing_on_platform,LS-QLTG01-DG-S,162,
shopify,missing_on_platform,LS-QLTG01-DG-XL,94,
shopify,missing_on_platform,LS-QLTG01-RG-2XL,102,
shopify,missing_on_platform,LS-QLTG01-RG-L,0,
shopify,missing_on_platform,LS-QLTG01-RG-M,0,
shopify,missing_on_platform,LS-QLTG01-RG-S,92,
shopify,missing_on_platform,LS-QLTG01-RG-XL,140,
shopify,missing_on_platform,LS-QLTG01-SA-2XL,11,
shopify,missing_on_platform,LS-QLTG01-SA-L,12,
shopify,missing_on_platform,LS-QLTG01-SA-M,11,
shopify,missing_on_platform,LS-QLTG01-SA-S,54,
shopify,missing_on_platform,LS-QLTG01-SA-XL,0,
shopify,missing_on_platform,LS-QLTG01-XN-2XL,46,
shopify,missing_on_platform,LS-QLTG01-XN-L,0,
shopify,missing_on_platform,LS-QLTG01-XN-M,43,
shopify,missing_on_platform,LS-QLTG01-XN-S,0,
shopify,missing_on_platform,LS-QLTG01-XN-XL,46,
shopify,missing_on_platform,LS-QLTG01-XX-2XL,0,
shopify,missing_on_platform,LS-QLTG01-XX-L,0,
shopify,missing_on_platform,LS-QLTG01-XX-M,40,
shopify,missing_on_platform,LS-QLTG01-XX-S,29,
shopify,missing_on_platform,LS-QLTG01-XX-XL,145,
shopify,missing_on_platform,MUTNGUC-OVAL,158,
shopify,missing_on_platform,MUTNGUC-TRON,410,
shopify,missing_on_platform,OGFB,0,
shopify,missing_on_platform,SP001421,0,
shopify,missing_on_platform,SP001422,0,
shopify,missing_on_platform,SP001423,0,
shopify,missing_on_platform,SP001424,0,
shopify,missing_on_platform,SP001425,0,
shopify,missing_on_platform,SP001426,0,
shopify,missing_on_platform,SP001427,0,
shopify,missing_on_platform,SP001428,0,
shopify,missing_on_platform,SP001429,0,
shopify,missing_on_platform,SP001430,2,
shopify,missing_on_platform,SP001431,0,
shopify,missing_on_platform,SP001432,0,
shopify,missing_on_platform,VOFM01-BN-03,239,
shopify,missing_on_platform,VOFM01-BN-05,143.4,
shopify,missing_on_platform,VOFM01-BN-10,71.7,
shopify,missing_on_platform,VOFM01-DE-03,86.3333,
shopify,missing_on_platform,VOFM01-DE-05,51.8,
shopify,missing_on_platform,VOFM01-DE-10,25.9,
shopify,missing_on_platform,VOFM01-HP-03,0.3333,
shopify,missing_on_platform,VOFM01-HP-05,0.2,
shopify,missing_on_platform,VOFM01-HP-10,0.1,
shopify,missing_on_platform,VOFM01-SP-03,172.33339999999998,
shopify,missing_on_platform,VOFM01-SP-05,103.39999999999999,
shopify,missing_on_platform,VOFM01-SP-10,51.699999999999996,
shopify,missing_on_platform,VOFM01-TR-03,1260.6666,
shopify,missing_on_platform,VOFM01-TR-05,756.4,
shopify,missing_on_platform,VOFM01-TR-10,378.2,
shopify,missing_on_platform,VOFM01-TR-VOFM01-DE-VOFM01-HP,1,
shopify,missing_on_platform,VOTRANGFITME,1,
shopify,missing_on_platform,VV-ACSP01-NT-L,0,
shopify,missing_on_platform,VV-ACSP01-NT-M,0,
shopify,missing_on_platform,VV-ACSP01-NT-S,0,
shopify,missing_on_platform,VV-ACSP01-NT-XL,0,
shopify,missing_on_platform,VV-ACSP01-TR-L,0,
shopify,missing_on_platform,VV-ACSP01-TR-M,0,
shopify,missing_on_platform,VV-ACSP01-TR-S,0,
shopify,missing_on_platform,VV-ACSP01-TR-XS,0,
shopify,missing_on_platform,VV-ACSP02-BN-L,0,
shopify,missing_on_platform,VV-ACSP02-BN-M,0,
shopify,missing_on_platform,VV-ACSP02-BN-S,0,
shopify,missing_on_platform,VV-ACSP02-BN-XS,0,
shopify,missing_on_platform,VV-ACSP02-TR-L,0,
shopify,missing_on_platform,VV-ACSP02-TR-M,0,
shopify,missing_on_platform,VV-ACSP02-TR-S,0,
shopify,missing_on_platform,VV-ACSP02-TR-XS,0,
shopify,missing_on_platform,VV-APSP01-NT-L,0,
shopify,missing_on_platform,VV-APSP01-NT-M,0,
shopify,missing_on_platform,VV-APSP01-NT-S,0,
shopify,missing_on_platform,VV-APSP01-NT-XS,0,
shopify,missing_on_platform,VV-APSP01-TR-L,0,
shopify,missing_on_platform,VV-APSP01-TR-M,0,
shopify,missing_on_platform,VV-APSP01-TR-S,0,
shopify,missing_on_platform,VV-APSP01-TR-XS,0,
shopify,missing_on_platform,VV-APSP02-BN-L,0,
shopify,missing_on_platform,VV-APSP02-BN-M,0,
shopify,missing_on_platform,VV-APSP02-BN-S,0,
shopify,missing_on_platform,VV-APSP02-BN-XS,0,
shopify,missing_on_platform,VV-APSP02-TR-L,0,
shopify,missing_on_platform,VV-APSP02-TR-M,0,
shopify,missing_on_platform,VV-APSP02-TR-S,0,
shopify,missing_on_platform,VV-APSP02-TR-XS,0,
shopify,missing_on_platform,VV-DNSP01-BN-L,0,
shopify,missing_on_platform,VV-DNSP01-BN-M,0,
shopify,missing_on_platform,VV-DNSP01-BN-S,0,
shopify,missing_on_platform,VV-DNSP01-BN-XS,0,
shopify,missing_on_platform,VV-DNSP01-TR-L,0,
shopify,missing_on_platform,VV-DNSP01-TR-M,0,
shopify,missing_on_platform,VV-DNSP01-TR-S,0,
shopify,missing_on_platform,VV-DNSP01-TR-XS,0,
shopify,missing_on_platform,VV-DNSP02-NN-L,0,
shopify,missing_on_platform,VV-DNSP02-NN-M,0,
shopify,missing_on_platform,VV-DNSP02-NN-S,0,
shopify,missing_on_platform,VV-DNSP02-NN-XS,0,
shopify,missing_on_platform,VV-DNSP02-TR-L,0,
shopify,missing_on_platform,VV-DNSP02-TR-M,0,
shopify,missing_on_platform,VV-DNSP02-TR-S,0,
shopify,missing_on_platform,VV-DNSP02-TR-XS,0,
shopify,missing_on_platform,VV-DPSP01-NN-L,0,
shopify,missing_on_platform,VV-DPSP01-NN-M,0,
shopify,missing_on_platform,VV-DPSP01-NN-S,0,
shopify,missing_on_platform,VV-DPSP01-NN-XS,0,
shopify,missing_on_platform,VV-DPSP01-TR-L,0,
shopify,missing_on_platform,VV-DPSP01-TR-M,0,
shopify,missing_on_platform,VV-DPSP01-TR-S,0,
shopify,missing_on_platform,VV-DPSP01-TR-XS,0,
shopify,missing_on_platform,VV-DSSP01-BN-L,0,
shopify,missing_on_platform,VV-DSSP01-BN-M,0,
shopify,missing_on_platform,VV-DSSP01-BN-S,0,
shopify,missing_on_platform,VV-DSSP01-BN-XS,0,
shopify,missing_on_platform,VV-DSSP01-TR-L,0,
