sku,status,reason,action,sapoAvailable,pancakeAvailable,shopifyAvailable,sapoName,pancakeName,shopifyName
FM-BRGL04-TR-L-FM-QDZT01-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-L-FM-QDZT01-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,1,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-L-FM-QDZT01-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-M-FM-QDZT01-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-M-FM-QDZT01-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-M-FM-QDZT01-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,1,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-M-FM-QDZT01-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-S-FM-QDZT01-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-S-FM-QDZT01-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-S-FM-QDZT01-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,1,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-S-FM-QDZT01-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-XL-FM-QDZT01-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,1,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-XL-FM-QDZT01-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,1,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-XL-FM-QDZT01-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRGL04-TR-XL-FM-QDZT01-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,1,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
FM-BRRB01-XN-L,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
FM-BRRB01-XN-M,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
FM-BRRB01-XN-S,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
FM-BRRB01-XN-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
FM-BRSB01-XN-L,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Strappy Back - BRSB,
FM-BRSB01-XN-M,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Strappy Back - BRSB,
FM-BRSB01-XN-S,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Strappy Back - BRSB,
FM-BRSB01-XN-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Strappy Back - BRSB,
FM-BRSL01-XP-L-FM-QDSL01-XP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,74,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-L-FM-QDSL01-XP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,137,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-L-FM-QDSL01-XP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,139,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-L-FM-QDSL01-XP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,48,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-M-FM-QDSL01-XP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,74,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-M-FM-QDSL01-XP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,132,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-M-FM-QDSL01-XP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,132,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-M-FM-QDSL01-XP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,48,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-S-FM-QDSL01-XP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,74,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-S-FM-QDSL01-XP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,137,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-S-FM-QDSL01-XP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,139,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-S-FM-QDSL01-XP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,48,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-XL-FM-QDSL01-XP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,74,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-XL-FM-QDSL01-XP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,98,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-XL-FM-QDSL01-XP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,98,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL01-XP-XL-FM-QDSL01-XP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,48,,,Bộ đồ tập gym pilates yoga nữ Fitme Rosy SL áo bra phối quần legging Aura SL cạp cao tôn dáng co giãn,,
FM-BRSL02-VP-L-FM-QDSL02-VP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,43,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-L-FM-QDSL02-VP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,43,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-L-FM-QDSL02-VP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,44,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-L-FM-QDSL02-VP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,43,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-M-FM-QDSL02-VP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,73,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-M-FM-QDSL02-VP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,78,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-M-FM-QDSL02-VP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,79,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-M-FM-QDSL02-VP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,44,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-S-FM-QDSL02-VP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,73,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-S-FM-QDSL02-VP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,81,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-S-FM-QDSL02-VP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,82,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-S-FM-QDSL02-VP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,44,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-XL-FM-QDSL02-VP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-XL-FM-QDSL02-VP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-XL-FM-QDSL02-VP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRSL02-VP-XL-FM-QDSL02-VP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym pilates yoga nữ Fitme SL áo bra Muse vàng pastel phối quần ống loe Divine tôn dáng thoải mái,,
FM-BRZT01-XN-L,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo bra tập gym thể thao nữ Fitme Zeta có mút nâng ngực và định hình, vải 2 lớp dày dặn thấm hút tốt BRZT#FM-BRZT01-XN-L",
FM-BRZT01-XN-M,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo bra tập gym thể thao nữ Fitme Zeta có mút nâng ngực và định hình, vải 2 lớp dày dặn thấm hút tốt BRZT#FM-BRZT01-XN-M",
FM-BRZT01-XN-S,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo bra tập gym thể thao nữ Fitme Zeta có mút nâng ngực và định hình, vải 2 lớp dày dặn thấm hút tốt BRZT#FM-BRZT01-XN-S",
FM-BRZT01-XN-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo bra tập gym thể thao nữ Fitme Zeta có mút nâng ngực và định hình, vải 2 lớp dày dặn thấm hút tốt BRZT#FM-BRZT01-XN-XL",
FM-JGNAM01-DE-2XL,partial,Missing Pancake and Shopify records,pancake_create_failed_422,1,,,Quần jogger thể thao nam Fitme phối túi hộp hỗ trợ tập gym chạy bộ cao cấp JGNAM01#FM-JGNAM01-DE-2XL,,
FM-JGNAM01-DE-2XL-2-D,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,1,,,Quần jogger thể thao nam Fitme phối túi hộp hỗ trợ tập gym chạy bộ cao cấp JGNAM01#FM-JGNAM01-DE-2XL,
FM-QDOL01-DE-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Quần legging ống loe Flare QDOL Đen - 2XL
FM-QDOL01-DG-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Quần legging ống loe Flare QDOL Dark Grey - 2XL
FM-QDOL01-LG-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Quần legging ống loe Flare QDOL Light Grey - 2XL
FM-QDOL01-XN-L,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga nữ ống loe Fitme Flow legging cạp cao nâng mông tôn dáng có túi sau Flare - QDOL,
FM-QDOL01-XN-M,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga nữ ống loe Fitme Flow legging cạp cao nâng mông tôn dáng có túi sau Flare - QDOL,
FM-QDOL01-XN-S,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga nữ ống loe Fitme Flow legging cạp cao nâng mông tôn dáng có túi sau Flare - QDOL,
FM-QDOL01-XN-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga nữ ống loe Fitme Flow legging cạp cao nâng mông tôn dáng có túi sau Flare - QDOL,
FM-QDPK01-DE-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Quần legging có túi Pocket QDPK Đen - 2XL
FM-QDPK01-DG-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Quần legging có túi Pocket QDPK Dark Grey - 2XL
FM-QDPK01-LG-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Quần legging có túi Pocket QDPK Light Grey - 2XL
FM-QDPK01-XN-L,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga legging nữ Fitme Flow có túi cạp cao co giãn nâng mông Pocket - QDPK,
FM-QDPK01-XN-M,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga legging nữ Fitme Flow có túi cạp cao co giãn nâng mông Pocket - QDPK,
FM-QDPK01-XN-S,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga legging nữ Fitme Flow có túi cạp cao co giãn nâng mông Pocket - QDPK,
FM-QDPK01-XN-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga legging nữ Fitme Flow có túi cạp cao co giãn nâng mông Pocket - QDPK,
FM-QDTT01-DE-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Quần legging túi ẩn Theta QDTT Đen - 2XL
FM-QDTT01-DG-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Quần legging túi ẩn Theta QDTT Dark Grey - 2XL
FM-QDTT01-XN-L,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần legging tập gym yoga nữ Fitme Flow cạp cao nâng mông co giãn thoáng khí túi ẩn Theta - QDTT,
FM-QDTT01-XN-M,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần legging tập gym yoga nữ Fitme Flow cạp cao nâng mông co giãn thoáng khí túi ẩn Theta - QDTT,
FM-QDTT01-XN-S,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần legging tập gym yoga nữ Fitme Flow cạp cao nâng mông co giãn thoáng khí túi ẩn Theta - QDTT,
FM-QDTT01-XN-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần legging tập gym yoga nữ Fitme Flow cạp cao nâng mông co giãn thoáng khí túi ẩn Theta - QDTT,
FM-QDZT01-XN-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga legging nữ cạp cao Fitme Zeta vải 2 lớp nâng v3 tôn dáng cao cấp QDZT#FM-QDZT01-XN-2XL,
FM-QDZT01-XN-L,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga legging nữ cạp cao Fitme Zeta vải 2 lớp nâng v3 tôn dáng cao cấp QDZT#FM-QDZT01-XN-L,
FM-QDZT01-XN-M,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga legging nữ cạp cao Fitme Zeta vải 2 lớp nâng v3 tôn dáng cao cấp QDZT#FM-QDZT01-XN-M,
FM-QDZT01-XN-S,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga legging nữ cạp cao Fitme Zeta vải 2 lớp nâng v3 tôn dáng cao cấp QDZT#FM-QDZT01-XN-S,
FM-QDZT01-XN-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Quần tập gym yoga legging nữ cạp cao Fitme Zeta vải 2 lớp nâng v3 tôn dáng cao cấp QDZT#FM-QDZT01-XN-XL,
FM-QN2L03-XN-3XL,partial,Missing Pancake and Shopify records,pancake_create_failed_422,0,,,Quần đùi thể thao nam 2 lớp Fitme tập gym chạy bộ thun co giãn thoáng khí QN2L03#FM-QN2L03-DE-3XL,,
FM-QNSL01-VG-VL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Quần đùi gym yoga legging nữ Fitme Sparkle SL nâng v3 tôn dáng QNSL01#FM-QNSL01-VG-VL,,
FM-QNSL01-VP-VL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Quần đùi gym yoga legging nữ Fitme Sparkle SL nâng v3 tôn dáng QNSL01#FM-QNSL01-VP-VL,,
FM-VTNN02-NB-L,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,75,,,Váy Fitme ZENITH CE VTNN02 Navy - L
FM-VTNN02-NB-M,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,91,,,Váy Fitme ZENITH CE VTNN02 Navy - M
FM-VTNN02-NB-S,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,73,,,Váy Fitme ZENITH CE VTNN02 Navy - S
FM-VTNN02-NB-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,82,,,Váy Fitme ZENITH CE VTNN02 Navy - XL
FM-VTNN02-RB-L,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,76,,,Váy Fitme ZENITH CE VTNN02 Đỏ - L
FM-VTNN02-RB-M,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,88,,,Váy Fitme ZENITH CE VTNN02 Đỏ - M
FM-VTNN02-RB-S,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,28,,,Váy Fitme ZENITH CE VTNN02 Đỏ - S
FM-VTNN02-RB-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,32,,,Váy Fitme ZENITH CE VTNN02 Đỏ - XL
VOFM01-DE--,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Combo 3 đôi vớ thể thao Fitme cổ cao dày dặn Nam Nữ thể thao,
VOFM01-HP--,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,1271,,,Combo 3 đôi vớ thể thao Fitme cổ cao dày dặn Nam Nữ thể thao,
VOFM01-TR--,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,722,,,Combo 3 đôi vớ thể thao Fitme cổ cao dày dặn Nam Nữ thể thao,
VV-ACSP01-TR-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo polo tennis pickleball nữ Fitme LUXE ES sát nách thoáng khí tập thể thao thoải mái ACSP01#VV-ACSP01-TR-XL,
FM-ACRT01-DE-L,conflict,"Duplicate SKU in shopify: product=8917969633589,variant=47393387217205,name=Áo croptop thể thao Meta - Đen - L; product=10034181112117,variant=50740966129973,name=Áo croptop thể thao Meta ACRT Đen - L",fix_duplicate_sku_on_platform,2,2,,"Áo croptop tập gym yoga nữ Fitme Meta form chất liệu thun cao cấp ôm body, thấm hút mồ hôi ACRT#FM-ACRT01-DE-L","Áo croptop tập gym yoga nữ Fitme Meta form chất liệu thun cao cấp ôm body, thấm hút mồ hôi ACRT#FM-ACRT01-DE-L",
FM-ACRT01-DE-M,conflict,"Duplicate SKU in shopify: product=8917969633589,variant=47393387184437,name=Áo croptop thể thao Meta - Đen - M; product=10034181112117,variant=50740966097205,name=Áo croptop thể thao Meta ACRT Đen - M",fix_duplicate_sku_on_platform,1,1,,"Áo croptop tập gym yoga nữ Fitme Meta form chất liệu thun cao cấp ôm body, thấm hút mồ hôi ACRT#FM-ACRT01-DE-M","Áo croptop tập gym yoga nữ Fitme Meta form chất liệu thun cao cấp ôm body, thấm hút mồ hôi ACRT#FM-ACRT01-DE-M",
FM-ACRT01-DE-S,conflict,"Duplicate SKU in shopify: product=8917969633589,variant=47393387151669,name=Áo croptop thể thao Meta - Đen - S; product=10034181112117,variant=50740966064437,name=Áo croptop thể thao Meta ACRT Đen - S",fix_duplicate_sku_on_platform,0,0,,"Áo croptop tập gym yoga nữ Fitme Meta form chất liệu thun cao cấp ôm body, thấm hút mồ hôi ACRT#FM-ACRT01-DE-S","Áo croptop tập gym yoga nữ Fitme Meta form chất liệu thun cao cấp ôm body, thấm hút mồ hôi ACRT#FM-ACRT01-DE-S",
FM-ACRT01-DE-XL,conflict,"Duplicate SKU in shopify: product=8917969633589,variant=47393387249973,name=Áo croptop thể thao Meta - Đen - XL; product=10034181112117,variant=50740966162741,name=Áo croptop thể thao Meta ACRT Đen - XL",fix_duplicate_sku_on_platform,0,0,,"Áo croptop tập gym yoga nữ Fitme Meta form chất liệu thun cao cấp ôm body, thấm hút mồ hôi ACRT#FM-ACRT01-DE-XL","Áo croptop tập gym yoga nữ Fitme Meta form chất liệu thun cao cấp ôm body, thấm hút mồ hôi ACRT#FM-ACRT01-DE-XL",
FM-QDSL02-VP-L,conflict,"Duplicate SKU in shopify: product=10537454993717,variant=52952793710901,name=Quần legging ống loe Divine Gingham Princess QDSL02 - Hồng pastel - L; product=10537454731573,variant=52952793186613,name=Quần legging ống loe Divine Gingham Princess QDSL02 - Vàng pastel - L",fix_duplicate_sku_on_platform,73,73,,Quần tập gym yoga legging nữ ống loe Fitme Divine SL vải 2 lớp nâng v3 tôn dáng QDSL02#FM-QDSL02-VP-L,Quần tập gym yoga legging nữ ống loe Fitme Divine SL vải 2 lớp nâng v3 tôn dáng QDSL02#FM-QDSL02-VP-L,
FM-QDSL02-VP-M,conflict,"Duplicate SKU in shopify: product=10537454993717,variant=52952793678133,name=Quần legging ống loe Divine Gingham Princess QDSL02 - Hồng pastel - M; product=10537454731573,variant=52952793153845,name=Quần legging ống loe Divine Gingham Princess QDSL02 - Vàng pastel - M",fix_duplicate_sku_on_platform,129,129,,Quần tập gym yoga legging nữ ống loe Fitme Divine SL vải 2 lớp nâng v3 tôn dáng QDSL02#FM-QDSL02-VP-M,Quần tập gym yoga legging nữ ống loe Fitme Divine SL vải 2 lớp nâng v3 tôn dáng QDSL02#FM-QDSL02-VP-M,
FM-QDSL02-VP-S,conflict,"Duplicate SKU in shopify: product=10537454993717,variant=52952793645365,name=Quần legging ống loe Divine Gingham Princess QDSL02 - Hồng pastel - S; product=10537454731573,variant=52952793121077,name=Quần legging ống loe Divine Gingham Princess QDSL02 - Vàng pastel - S",fix_duplicate_sku_on_platform,129,129,,Quần tập gym yoga legging nữ ống loe Fitme Divine SL vải 2 lớp nâng v3 tôn dáng QDSL02#FM-QDSL02-VP-S,Quần tập gym yoga legging nữ ống loe Fitme Divine SL vải 2 lớp nâng v3 tôn dáng QDSL02#FM-QDSL02-VP-S,
FM-QDSL02-VP-XL,conflict,"Duplicate SKU in shopify: product=10537454993717,variant=52952793743669,name=Quần legging ống loe Divine Gingham Princess QDSL02 - Hồng pastel - XL; product=10537454731573,variant=52952793219381,name=Quần legging ống loe Divine Gingham Princess QDSL02 - Vàng pastel - XL",fix_duplicate_sku_on_platform,44,44,,Quần tập gym yoga legging nữ ống loe Fitme Divine SL vải 2 lớp nâng v3 tôn dáng QDSL02#FM-QDSL02-VP-XL,Quần tập gym yoga legging nữ ống loe Fitme Divine SL vải 2 lớp nâng v3 tôn dáng QDSL02#FM-QDSL02-VP-XL,
